policy_id,inception_date,expiry_date,exposure_years,vehicle_age_years,vehicle_make,vehicle_segment,cubic_capacity,idv_inr,ncb_pct,policyholder_age,policyholder_gender,region,prior_claims_3y,claim_count,claim_amount_inr,fraud_flag
ABC-MOT-003489,2024-04-01,2025-04-01,0.7534,4,Maruti,SUV,2284,913048,0,31,F,Tier3,4,0,0.0,0
ABC-MOT-003490,2024-05-03,2025-05-03,0.6658,0,Mahindra,MUV,2395,1324691,45,35,F,Tier1,0,0,0.0,0
ABC-MOT-003491,2024-02-09,2025-02-08,0.8959,1,Mahindra,Sedan,1691,981694,0,23,M,Tier2,1,0,0.0,0
ABC-MOT-003492,2024-11-28,2025-11-28,0.0932,4,Tata,Hatchback,840,286725,0,49,F,Tier1,1,0,0.0,0
ABC-MOT-003493,2024-07-13,2025-07-13,0.4712,3,Mahindra,Sedan,1362,555454,20,54,M,Tier3,0,0,0.0,0
ABC-MOT-003494,2024-08-04,2025-08-04,0.411,9,Tata,Hatchback,936,200000,45,38,M,Tier1,0,0,0.0,0
ABC-MOT-003495,2024-04-07,2025-04-07,0.737,8,Maruti,Hatchback,846,271820,20,39,M,Tier3,0,0,0.0,0
ABC-MOT-003496,2024-01-14,2025-01-13,0.9671,11,Tata,Hatchback,1012,200000,35,47,F,Tier3,0,0,0.0,0
ABC-MOT-003497,2024-10-21,2025-10-21,0.1973,0,Mahindra,Hatchback,813,614820,25,40,M,Tier3,0,0,0.0,0
ABC-MOT-003498,2024-11-10,2025-11-10,0.1425,8,Toyota,SUV,2113,499697,45,60,M,Tier2,0,0,0.0,0
ABC-MOT-003499,2024-05-04,2025-05-04,0.663,0,Maruti,Hatchback,1029,657366,50,24,M,Tier2,0,0,0.0,0
ABC-MOT-003500,2024-10-05,2025-10-05,0.2411,0,Maruti,Hatchback,1038,499377,0,50,M,Tier3,1,0,0.0,0
ABC-MOT-003501,2024-07-28,2025-07-28,0.4301,1,Mahindra,Sedan,1747,1123498,35,38,F,Tier1,0,0,0.0,0
ABC-MOT-003502,2024-08-23,2025-08-23,0.3589,0,Maruti,Hatchback,1114,539237,25,26,M,Tier3,0,0,0.0,0
ABC-MOT-003503,2024-03-04,2025-03-04,0.8301,6,Maruti,Hatchback,903,349851,35,66,M,Tier1,0,0,0.0,0
ABC-MOT-003504,2024-08-12,2025-08-12,0.389,0,Honda,Hatchback,1028,632112,20,68,M,Tier1,0,0,0.0,0
ABC-MOT-003505,2024-02-28,2025-02-27,0.8438,8,Hyundai,Hatchback,1120,204706,25,37,M,Tier1,0,0,0.0,0
ABC-MOT-003506,2024-03-21,2025-03-21,0.7836,1,Maruti,SUV,2351,1505237,45,45,M,Tier3,0,0,0.0,0
ABC-MOT-003507,2024-05-10,2025-05-10,0.6466,8,Maruti,Hatchback,1057,222650,25,34,M,Tier1,0,0,0.0,0
ABC-MOT-003508,2024-03-19,2025-03-19,0.789,3,Maruti,Hatchback,833,320216,20,36,M,Tier2,0,1,11748.0,0
ABC-MOT-003509,2024-11-28,2025-11-28,0.0932,5,Mahindra,Hatchback,973,355488,25,26,M,Tier2,0,0,0.0,0
ABC-MOT-003510,2024-01-11,2025-01-10,0.9753,0,Hyundai,Hatchback,1143,628617,35,24,F,Tier2,0,0,0.0,0
ABC-MOT-003511,2024-11-26,2025-11-26,0.0986,7,Maruti,Hatchback,829,254863,50,62,M,Tier1,0,0,0.0,0
ABC-MOT-003512,2024-02-26,2025-02-25,0.8493,2,Maruti,Hatchback,1036,531031,45,39,M,Tier2,0,0,0.0,0
ABC-MOT-003513,2024-11-14,2025-11-14,0.1315,0,Maruti,Hatchback,1016,655252,45,40,M,Tier2,0,0,0.0,0
ABC-MOT-003514,2024-05-03,2025-05-03,0.6658,2,Maruti,Hatchback,889,427350,0,30,M,Tier3,3,0,0.0,0
ABC-MOT-003515,2024-12-03,2025-12-03,0.0795,2,Maruti,SUV,1844,1035093,35,42,F,Tier3,0,0,0.0,0
ABC-MOT-003516,2024-07-16,2025-07-16,0.463,1,Hyundai,Hatchback,1191,449059,0,21,M,Tier1,1,0,0.0,0
ABC-MOT-003517,2024-06-28,2025-06-28,0.5123,3,Maruti,Hatchback,1038,427318,35,30,F,Tier1,0,0,0.0,0
ABC-MOT-003518,2024-02-17,2025-02-16,0.874,8,Maruti,Sedan,1763,316454,50,25,M,Tier2,0,0,0.0,0
ABC-MOT-003519,2024-06-07,2025-06-07,0.5699,3,Hyundai,Hatchback,988,315760,20,55,M,Tier2,0,0,0.0,0
ABC-MOT-003520,2024-07-23,2025-07-23,0.4438,0,Hyundai,SUV,2345,1754427,0,20,M,Tier2,3,0,0.0,0
ABC-MOT-003521,2024-12-25,2025-12-25,0.0192,2,Maruti,Hatchback,1047,383550,0,25,M,Tier3,1,0,0.0,0
ABC-MOT-003522,2024-04-06,2025-04-06,0.7397,1,Maruti,Sedan,1746,703055,20,18,M,Tier1,0,0,0.0,0
ABC-MOT-003523,2024-01-31,2025-01-30,0.9205,0,Maruti,MUV,1826,1451280,0,29,M,Tier3,1,0,0.0,0
ABC-MOT-003524,2024-04-02,2025-04-02,0.7507,1,Maruti,Hatchback,952,592034,45,34,M,Tier1,0,0,0.0,0
ABC-MOT-003525,2024-03-29,2025-03-29,0.7616,2,Mahindra,Hatchback,816,538840,35,51,M,Tier3,0,0,0.0,0
ABC-MOT-003526,2024-12-12,2025-12-12,0.0548,4,Maruti,SUV,1727,818778,45,37,M,Tier1,0,0,0.0,0
ABC-MOT-003527,2024-02-24,2025-02-23,0.8548,10,Mahindra,MUV,1638,357749,20,35,M,Tier3,0,0,0.0,0
ABC-MOT-003528,2024-12-29,2025-12-29,0.0082,0,Mahindra,Hatchback,873,755589,50,43,M,Tier1,0,0,0.0,0
ABC-MOT-003529,2024-02-11,2025-02-10,0.8904,1,Maruti,SUV,1808,1147896,20,34,M,Tier2,0,0,0.0,0
ABC-MOT-003530,2024-10-23,2025-10-23,0.1918,1,Maruti,Hatchback,1149,391447,20,68,F,Tier1,0,0,0.0,0
ABC-MOT-003531,2024-05-31,2025-05-31,0.589,8,Maruti,SUV,1878,432924,35,32,M,Tier2,0,0,0.0,0
ABC-MOT-003532,2024-01-20,2025-01-19,0.9507,3,Maruti,Hatchback,1130,506393,45,44,F,Tier3,0,0,0.0,0
ABC-MOT-003533,2024-08-12,2025-08-12,0.389,1,Hyundai,SUV,2314,1146972,45,49,M,Tier3,0,0,0.0,0
ABC-MOT-003534,2024-09-23,2025-09-23,0.274,2,Maruti,Hatchback,1192,462201,35,32,F,Tier2,0,0,0.0,0
ABC-MOT-003535,2024-11-02,2025-11-02,0.1644,3,Honda,Sedan,1505,695606,45,41,M,Tier1,0,0,0.0,0
ABC-MOT-003536,2024-03-06,2025-03-06,0.8247,1,Hyundai,Hatchback,1139,673732,35,33,M,Tier3,0,0,0.0,0
ABC-MOT-003537,2024-08-13,2025-08-13,0.3863,9,Mahindra,SUV,1919,418172,45,43,F,Tier1,0,0,0.0,0
ABC-MOT-003538,2024-07-27,2025-07-27,0.4329,8,Mahindra,SUV,2132,546375,20,41,M,Tier2,0,0,0.0,0
ABC-MOT-003539,2024-06-10,2025-06-10,0.5616,3,Hyundai,SUV,2310,1303187,50,38,F,Tier1,0,0,0.0,0
ABC-MOT-003540,2024-11-23,2025-11-23,0.1068,13,Kia,MUV,1642,200000,50,26,F,Tier3,0,0,0.0,0
ABC-MOT-003541,2024-06-03,2025-06-03,0.5808,0,Other,Sedan,1234,1058731,50,62,M,Tier1,0,0,0.0,0
ABC-MOT-003542,2024-05-19,2025-05-19,0.6219,19,Maruti,SUV,1664,200000,25,47,M,Tier1,0,0,0.0,0
ABC-MOT-003543,2024-07-11,2025-07-11,0.4767,20,Maruti,Hatchback,1088,200000,50,20,M,Tier1,0,0,0.0,0
ABC-MOT-003544,2024-12-05,2025-12-05,0.074,0,Maruti,MUV,1973,889834,20,34,M,Tier2,0,0,0.0,0
ABC-MOT-003545,2024-11-13,2025-11-13,0.1342,1,Maruti,SUV,1780,1185480,0,21,M,Tier1,1,0,0.0,0
ABC-MOT-003546,2024-09-16,2025-09-16,0.2932,2,Hyundai,Sedan,1660,637997,25,49,M,Tier3,0,0,0.0,0
ABC-MOT-003547,2024-01-30,2025-01-29,0.9233,0,Maruti,Sedan,1209,1179049,50,39,M,Tier2,0,0,0.0,0
ABC-MOT-003548,2024-04-20,2025-04-20,0.7014,4,Hyundai,SUV,1673,879786,0,40,F,Tier3,1,0,0.0,0
ABC-MOT-003549,2024-01-06,2025-01-05,0.989,1,Mahindra,SUV,1969,1244760,35,29,M,Tier1,0,0,0.0,0
ABC-MOT-003550,2024-02-04,2025-02-03,0.9096,5,Maruti,SUV,2415,882943,45,36,M,Tier2,0,0,0.0,0
ABC-MOT-003551,2024-10-31,2025-10-31,0.1699,4,Hyundai,Sedan,1649,760605,35,49,M,Tier2,0,0,0.0,0
ABC-MOT-003552,2024-10-25,2025-10-25,0.1863,3,Maruti,Hatchback,1073,360195,0,52,M,Tier3,2,0,0.0,0
ABC-MOT-003553,2024-02-07,2025-02-06,0.9014,0,Mahindra,MUV,2210,888060,35,50,M,Tier1,0,0,0.0,0
ABC-MOT-003554,2024-06-16,2025-06-16,0.5452,2,Tata,SUV,1812,889632,20,21,M,Tier1,0,0,0.0,0
ABC-MOT-003555,2024-04-12,2025-04-12,0.7233,8,Maruti,Sedan,1468,436714,35,37,M,Tier1,0,0,0.0,0
ABC-MOT-003556,2024-01-27,2025-01-26,0.9315,10,Tata,SUV,2385,504440,25,43,M,Tier2,0,0,0.0,0
ABC-MOT-003557,2024-05-19,2025-05-19,0.6219,0,Maruti,SUV,2229,1477828,25,31,M,Tier3,0,1,14583.0,0
ABC-MOT-003558,2024-02-07,2025-02-06,0.9014,0,Mahindra,SUV,2098,1182878,0,20,X,Tier1,2,0,0.0,0
ABC-MOT-003559,2024-09-26,2025-09-26,0.2658,2,Tata,SUV,1582,1180062,35,24,M,Tier2,0,0,0.0,0
ABC-MOT-003560,2024-12-19,2025-12-19,0.0356,0,Hyundai,SUV,2233,1651579,45,57,M,Tier1,0,0,0.0,0
ABC-MOT-003561,2024-06-03,2025-06-03,0.5808,9,Tata,SUV,1865,426933,0,25,M,Tier1,1,0,0.0,0
ABC-MOT-003562,2024-03-29,2025-03-29,0.7616,10,Honda,Sedan,1431,208739,25,40,M,Tier3,0,0,0.0,0
ABC-MOT-003563,2024-07-01,2025-07-01,0.5041,7,Mahindra,Hatchback,1069,219008,45,38,M,Tier2,0,0,0.0,0
ABC-MOT-003564,2024-12-19,2025-12-19,0.0356,2,Hyundai,SUV,1893,1294422,20,38,M,Tier3,0,0,0.0,0
ABC-MOT-003565,2024-02-28,2025-02-27,0.8438,0,Mahindra,SUV,2072,1930530,45,36,M,Tier1,0,0,0.0,0
ABC-MOT-003566,2024-09-06,2025-09-06,0.3205,0,Hyundai,Sedan,1207,814054,25,49,M,Tier2,0,0,0.0,0
ABC-MOT-003567,2024-02-04,2025-02-03,0.9096,6,Mahindra,SUV,1685,869875,25,40,M,Tier2,0,0,0.0,0
ABC-MOT-003568,2024-04-19,2025-04-19,0.7041,5,Honda,Hatchback,1015,308398,35,32,F,Tier2,0,0,0.0,0
ABC-MOT-003569,2024-06-09,2025-06-09,0.5644,2,Maruti,Hatchback,1183,510142,50,40,M,Tier1,0,0,0.0,0
ABC-MOT-003570,2024-05-20,2025-05-20,0.6192,5,Maruti,SUV,2260,964339,25,24,M,Tier1,0,0,0.0,0
ABC-MOT-003571,2024-03-06,2025-03-06,0.8247,4,Maruti,MUV,1917,744444,50,45,M,Tier1,0,0,0.0,0
ABC-MOT-003572,2024-10-11,2025-10-11,0.2247,0,Maruti,Sedan,1781,736876,0,31,M,Tier2,1,0,0.0,0
ABC-MOT-003573,2024-09-03,2025-09-03,0.3288,1,Maruti,Hatchback,910,453798,0,32,M,Tier2,2,0,0.0,0
ABC-MOT-003574,2024-06-08,2025-06-08,0.5671,6,Maruti,Sedan,1735,548806,0,46,M,Tier2,1,0,0.0,0
ABC-MOT-003575,2024-06-02,2025-06-02,0.5836,3,Tata,Sedan,1442,703098,45,35,M,Tier1,0,0,0.0,0
ABC-MOT-003576,2024-01-28,2025-01-27,0.9288,9,Maruti,Sedan,1252,284021,35,35,M,Tier2,0,0,0.0,0
ABC-MOT-003577,2024-08-29,2025-08-29,0.3425,2,Maruti,Hatchback,800,487863,20,54,M,Tier1,0,0,0.0,0
ABC-MOT-003578,2024-03-25,2025-03-25,0.7726,13,Tata,Hatchback,1192,200000,45,28,M,Tier3,0,0,0.0,0
ABC-MOT-003579,2024-04-20,2025-04-20,0.7014,8,Maruti,SUV,2142,455624,0,45,M,Tier1,2,0,0.0,0
ABC-MOT-003580,2024-11-10,2025-11-10,0.1425,10,Hyundai,SUV,1649,500063,45,51,M,Tier2,0,0,0.0,0
ABC-MOT-003581,2024-08-23,2025-08-23,0.3589,5,Mahindra,SUV,2491,744134,45,54,F,Tier1,0,0,0.0,0
ABC-MOT-003582,2024-09-11,2025-09-11,0.3068,0,Other,Hatchback,816,518636,25,66,M,Tier1,0,0,0.0,0
ABC-MOT-003583,2024-04-06,2025-04-06,0.7397,1,Tata,Hatchback,933,499227,35,32,M,Tier2,0,0,0.0,0
ABC-MOT-003584,2024-07-02,2025-07-02,0.5014,17,Maruti,Hatchback,1099,200000,35,29,M,Tier2,0,0,0.0,0
ABC-MOT-003585,2024-01-06,2025-01-05,0.989,1,Maruti,MUV,1553,853747,20,49,M,Tier1,0,1,12304.0,0
ABC-MOT-003586,2024-03-30,2025-03-30,0.7589,4,Other,Hatchback,1162,291861,0,51,M,Tier2,1,0,0.0,0
ABC-MOT-003587,2024-10-19,2025-10-19,0.2027,11,Tata,SUV,2178,335365,0,30,M,Tier1,3,0,0.0,0
ABC-MOT-003588,2024-06-22,2025-06-22,0.5288,10,Mahindra,Sedan,1769,205050,45,45,M,Tier3,0,0,0.0,0
ABC-MOT-003589,2024-08-20,2025-08-20,0.3671,8,Tata,SUV,2337,401866,20,72,M,Tier1,0,0,0.0,0
ABC-MOT-003590,2024-10-15,2025-10-15,0.2137,8,Maruti,Hatchback,1129,200000,45,41,M,Tier1,0,0,0.0,0
ABC-MOT-003591,2024-12-08,2025-12-08,0.0658,7,Hyundai,Sedan,1336,321918,0,51,M,Tier2,1,0,0.0,0
ABC-MOT-003592,2024-01-30,2025-01-29,0.9233,7,Mahindra,SUV,1704,664649,50,58,M,Tier2,0,0,0.0,0
ABC-MOT-003593,2024-07-31,2025-07-31,0.4219,3,Toyota,Hatchback,896,334407,0,70,F,Tier1,3,0,0.0,0
ABC-MOT-003594,2024-12-30,2025-12-30,0.0055,7,Maruti,SUV,1654,568063,0,42,M,Tier2,1,0,0.0,0
ABC-MOT-003595,2024-03-14,2025-03-14,0.8027,3,Tata,Hatchback,1065,459319,20,55,M,Tier3,0,0,0.0,0
ABC-MOT-003596,2024-11-10,2025-11-10,0.1425,11,Maruti,MUV,1558,211483,35,30,M,Tier1,0,0,0.0,0
ABC-MOT-003597,2024-07-31,2025-07-31,0.4219,3,Kia,SUV,1928,843766,25,40,M,Tier1,0,0,0.0,0
ABC-MOT-003598,2024-04-26,2025-04-26,0.6849,7,Maruti,Hatchback,1032,318162,45,34,M,Tier1,0,0,0.0,0
ABC-MOT-003599,2024-10-13,2025-10-13,0.2192,3,Mahindra,SUV,2038,1081677,45,18,M,Tier3,0,0,0.0,0
ABC-MOT-003600,2024-11-14,2025-11-14,0.1315,0,Maruti,SUV,1987,1643981,35,20,M,Tier1,0,0,0.0,0
ABC-MOT-003601,2024-02-22,2025-02-21,0.8603,16,Tata,SUV,1723,200000,25,45,M,Tier1,0,0,0.0,0
ABC-MOT-003602,2024-09-06,2025-09-06,0.3205,2,Tata,Hatchback,843,594523,20,45,M,Tier3,0,0,0.0,0
ABC-MOT-003603,2024-12-08,2025-12-08,0.0658,1,Maruti,Hatchback,1195,415313,35,27,F,Tier3,0,0,0.0,0
ABC-MOT-003604,2024-08-31,2025-08-31,0.337,0,Honda,SUV,1964,1110635,35,58,F,Tier2,0,0,0.0,0
ABC-MOT-003605,2024-07-19,2025-07-19,0.4548,3,Toyota,Sedan,1556,810747,35,26,M,Tier1,0,0,0.0,0
ABC-MOT-003606,2024-02-21,2025-02-20,0.863,2,Honda,SUV,2067,815975,35,43,M,Tier2,0,0,0.0,0
ABC-MOT-003607,2024-06-13,2025-06-13,0.5534,12,Maruti,Hatchback,947,200000,35,35,M,Tier3,0,0,0.0,0
ABC-MOT-003608,2024-11-27,2025-11-27,0.0959,7,Mahindra,SUV,2222,429628,35,41,M,Tier1,0,0,0.0,0
ABC-MOT-003609,2024-10-19,2025-10-19,0.2027,0,Hyundai,Hatchback,950,545368,0,50,M,Tier1,2,0,0.0,0
ABC-MOT-003610,2024-06-13,2025-06-13,0.5534,2,Tata,SUV,1914,1266761,0,49,F,Tier3,1,0,0.0,0
ABC-MOT-003611,2024-04-23,2025-04-23,0.6932,4,Hyundai,Hatchback,1121,370034,20,48,F,Tier2,0,0,0.0,0
ABC-MOT-003612,2024-10-20,2025-10-20,0.2,13,Tata,Hatchback,927,200000,0,46,M,Tier1,1,0,0.0,0
ABC-MOT-003613,2024-12-20,2025-12-20,0.0329,0,Maruti,Hatchback,1079,476644,25,24,M,Tier3,0,0,0.0,0
ABC-MOT-003614,2024-04-19,2025-04-19,0.7041,2,Hyundai,SUV,2165,1018536,25,53,M,Tier2,0,0,0.0,0
ABC-MOT-003615,2024-10-23,2025-10-23,0.1918,1,Maruti,Hatchback,812,594537,35,27,F,Tier3,0,0,0.0,0
ABC-MOT-003616,2024-04-22,2025-04-22,0.6959,4,Maruti,SUV,2184,642254,45,38,M,Tier1,0,0,0.0,0
ABC-MOT-003617,2024-10-29,2025-10-29,0.1753,3,Maruti,Hatchback,1120,432259,0,35,F,Tier1,1,0,0.0,0
ABC-MOT-003618,2024-12-19,2025-12-19,0.0356,6,Maruti,SUV,1770,703738,50,44,M,Tier2,0,0,0.0,0
ABC-MOT-003619,2024-08-30,2025-08-30,0.3397,3,Mahindra,SUV,2414,926503,20,34,M,Tier1,0,0,0.0,0
ABC-MOT-003620,2024-06-30,2025-06-30,0.5068,4,Hyundai,Hatchback,807,324146,0,38,M,Tier1,1,0,0.0,0
ABC-MOT-003621,2024-04-24,2025-04-24,0.6904,4,Maruti,Hatchback,871,424357,20,59,M,Tier2,0,0,0.0,0
ABC-MOT-003622,2024-01-22,2025-01-21,0.9452,0,Mahindra,Hatchback,1178,557518,35,24,M,Tier2,0,0,0.0,0
ABC-MOT-003623,2024-01-20,2025-01-19,0.9507,1,Toyota,SUV,2355,987248,25,39,M,Tier1,0,1,36353.0,1
ABC-MOT-003624,2024-11-01,2025-11-01,0.1671,1,Toyota,MUV,2255,1348748,25,26,M,Tier1,0,0,0.0,0
ABC-MOT-003625,2024-08-30,2025-08-30,0.3397,20,Honda,Hatchback,1041,200000,25,48,M,Tier2,0,0,0.0,0
ABC-MOT-003626,2024-03-24,2025-03-24,0.7753,0,Other,SUV,1701,1767708,50,31,M,Tier2,0,0,0.0,0
ABC-MOT-003627,2024-07-21,2025-07-21,0.4493,0,Tata,SUV,1989,1062549,20,40,M,Tier2,0,0,0.0,0
ABC-MOT-003628,2024-11-17,2025-11-17,0.1233,0,Other,SUV,2065,1377958,25,24,M,Tier1,0,0,0.0,0
ABC-MOT-003629,2024-08-25,2025-08-25,0.3534,3,Kia,Sedan,1253,687679,35,55,M,Tier1,0,0,0.0,0
ABC-MOT-003630,2024-12-01,2025-12-01,0.0849,7,Maruti,MUV,2094,352050,25,40,M,Tier3,0,0,0.0,0
ABC-MOT-003631,2024-02-13,2025-02-12,0.8849,6,Toyota,Sedan,1253,529630,35,41,F,Tier3,0,0,0.0,0
ABC-MOT-003632,2024-01-27,2025-01-26,0.9315,4,Mahindra,SUV,1625,770322,35,49,M,Tier2,0,0,0.0,0
ABC-MOT-003633,2024-08-31,2025-08-31,0.337,4,Mahindra,Hatchback,868,368705,0,24,M,Tier2,1,0,0.0,0
ABC-MOT-003634,2024-08-01,2025-08-01,0.4192,3,Toyota,SUV,1691,1201499,45,32,M,Tier1,0,0,0.0,0
ABC-MOT-003635,2024-09-08,2025-09-08,0.3151,3,Maruti,MUV,1582,862472,25,42,M,Tier1,0,0,0.0,0
ABC-MOT-003636,2024-12-25,2025-12-25,0.0192,6,Hyundai,MUV,2456,542443,45,18,F,Tier2,0,0,0.0,0
ABC-MOT-003637,2024-02-09,2025-02-08,0.8959,20,Tata,Hatchback,1121,200000,35,20,M,Tier2,0,0,0.0,0
ABC-MOT-003638,2024-12-06,2025-12-06,0.0712,12,Mahindra,SUV,2008,235209,45,30,M,Tier1,0,0,0.0,0
ABC-MOT-003639,2024-01-23,2025-01-22,0.9425,9,Toyota,Hatchback,947,236943,35,26,F,Tier1,0,0,0.0,0
ABC-MOT-003640,2024-07-11,2025-07-11,0.4767,12,Toyota,SUV,1691,341351,20,35,M,Tier3,0,0,0.0,0
ABC-MOT-003641,2024-10-31,2025-10-31,0.1699,0,Mahindra,Hatchback,1179,647352,35,46,M,Tier2,0,0,0.0,0
ABC-MOT-003642,2024-09-06,2025-09-06,0.3205,9,Kia,SUV,2297,457773,0,48,M,Tier3,2,0,0.0,0
ABC-MOT-003643,2024-03-22,2025-03-22,0.7808,13,Maruti,Hatchback,1100,200000,50,61,M,Tier2,0,0,0.0,0
ABC-MOT-003644,2024-08-09,2025-08-09,0.3973,0,Kia,Hatchback,988,436795,20,39,M,Tier3,0,0,0.0,0
ABC-MOT-003645,2024-11-26,2025-11-26,0.0986,2,Maruti,Hatchback,810,372360,35,41,M,Tier1,0,0,0.0,0
ABC-MOT-003646,2024-03-15,2025-03-15,0.8,7,Hyundai,Hatchback,1055,234251,45,39,M,Tier1,0,0,0.0,0
ABC-MOT-003647,2024-12-09,2025-12-09,0.063,1,Maruti,Sedan,1492,743620,25,43,M,Tier2,0,0,0.0,0
ABC-MOT-003648,2024-08-26,2025-08-26,0.3507,1,Tata,SUV,1797,959198,35,44,F,Tier2,0,0,0.0,0
ABC-MOT-003649,2024-02-01,2025-01-31,0.9178,7,Maruti,SUV,1815,629937,50,51,M,Tier1,0,0,0.0,0
ABC-MOT-003650,2024-05-01,2025-05-01,0.6712,7,Maruti,SUV,1557,599814,35,51,M,Tier2,0,0,0.0,0
ABC-MOT-003651,2024-11-11,2025-11-11,0.1397,0,Tata,SUV,2371,1429235,20,46,M,Tier1,0,0,0.0,0
ABC-MOT-003652,2024-05-03,2025-05-03,0.6658,2,Mahindra,Hatchback,865,543878,20,58,M,Tier1,0,0,0.0,0
ABC-MOT-003653,2024-12-12,2025-12-12,0.0548,2,Maruti,Sedan,1687,820644,35,40,M,Tier3,0,0,0.0,0
ABC-MOT-003654,2024-06-02,2025-06-02,0.5836,0,Tata,Sedan,1783,700849,35,32,M,Tier2,0,0,0.0,0
ABC-MOT-003655,2024-05-05,2025-05-05,0.6603,1,Maruti,Hatchback,818,610973,50,34,M,Tier1,0,0,0.0,0
ABC-MOT-003656,2024-11-07,2025-11-07,0.1507,0,Maruti,SUV,2123,1484328,0,38,M,Tier1,3,0,0.0,0
ABC-MOT-003657,2024-10-14,2025-10-14,0.2164,1,Maruti,SUV,1566,1333316,20,26,F,Tier3,0,0,0.0,0
ABC-MOT-003658,2024-03-28,2025-03-28,0.7644,3,Tata,SUV,2331,1261142,45,32,M,Tier3,0,0,0.0,0
ABC-MOT-003659,2024-10-12,2025-10-12,0.2219,2,Mahindra,SUV,2007,889241,0,26,M,Tier1,2,0,0.0,0
ABC-MOT-003660,2024-04-01,2025-04-01,0.7534,8,Tata,Hatchback,808,228650,20,44,M,Tier1,0,0,0.0,0
ABC-MOT-003661,2024-11-23,2025-11-23,0.1068,8,Honda,SUV,2272,468943,35,44,M,Tier2,0,0,0.0,0
ABC-MOT-003662,2024-01-03,2025-01-02,0.9973,4,Tata,Hatchback,1106,259797,35,18,M,Tier1,0,0,0.0,0
ABC-MOT-003663,2024-08-30,2025-08-30,0.3397,1,Mahindra,SUV,2424,1270406,25,32,F,Tier2,0,0,0.0,0
ABC-MOT-003664,2024-02-26,2025-02-25,0.8493,0,Other,Hatchback,993,522100,0,61,M,Tier1,1,0,0.0,0
ABC-MOT-003665,2024-09-04,2025-09-04,0.326,0,Maruti,Sedan,1759,700895,50,47,M,Tier1,0,0,0.0,0
ABC-MOT-003666,2024-12-24,2025-12-24,0.0219,7,Maruti,Sedan,1599,406945,0,45,M,Tier2,1,0,0.0,0
ABC-MOT-003667,2024-09-01,2025-09-01,0.3342,0,Maruti,Hatchback,1010,532004,25,32,F,Tier1,0,0,0.0,0
ABC-MOT-003668,2024-06-07,2025-06-07,0.5699,0,Tata,Hatchback,943,576284,0,43,M,Tier2,1,0,0.0,0
ABC-MOT-003669,2024-10-28,2025-10-28,0.1781,2,Hyundai,Hatchback,917,328518,20,39,M,Tier1,0,0,0.0,0
ABC-MOT-003670,2024-03-12,2025-03-12,0.8082,9,Maruti,SUV,2120,446742,20,30,F,Tier2,0,0,0.0,0
ABC-MOT-003671,2024-07-17,2025-07-17,0.4603,6,Toyota,MUV,2239,547389,25,34,F,Tier3,0,0,0.0,0
ABC-MOT-003672,2024-12-19,2025-12-19,0.0356,9,Kia,Hatchback,814,200000,25,34,M,Tier2,0,0,0.0,0
ABC-MOT-003673,2024-05-10,2025-05-10,0.6466,2,Maruti,Sedan,1447,875192,20,22,M,Tier2,0,0,0.0,0
ABC-MOT-003674,2024-01-10,2025-01-09,0.9781,3,Maruti,SUV,1545,1323526,25,24,M,Tier2,0,0,0.0,0
ABC-MOT-003675,2024-06-10,2025-06-10,0.5616,2,Maruti,Sedan,1437,555025,35,37,F,Tier3,0,0,0.0,0
ABC-MOT-003676,2024-06-26,2025-06-26,0.5178,6,Maruti,SUV,2298,653149,25,29,M,Tier2,0,0,0.0,0
ABC-MOT-003677,2024-10-24,2025-10-24,0.189,2,Honda,Sedan,1614,940145,20,36,M,Tier1,0,0,0.0,0
ABC-MOT-003678,2024-10-21,2025-10-21,0.1973,6,Tata,Sedan,1274,499428,35,20,M,Tier1,0,0,0.0,0
ABC-MOT-003679,2024-05-04,2025-05-04,0.663,2,Maruti,Hatchback,1086,599460,0,49,M,Tier2,1,0,0.0,0
ABC-MOT-003680,2024-10-09,2025-10-09,0.2301,2,Hyundai,Hatchback,805,524136,35,64,M,Tier2,0,0,0.0,0
ABC-MOT-003681,2024-02-22,2025-02-21,0.8603,3,Maruti,SUV,1512,1159744,25,52,M,Tier1,0,0,0.0,0
ABC-MOT-003682,2024-03-10,2025-03-10,0.8137,1,Hyundai,SUV,2412,984258,0,53,M,Tier2,1,0,0.0,0
ABC-MOT-003683,2024-08-09,2025-08-09,0.3973,20,Hyundai,Hatchback,813,200000,0,47,F,Tier2,1,0,0.0,0
ABC-MOT-003684,2024-09-16,2025-09-16,0.2932,3,Tata,MUV,1765,858888,25,43,M,Tier1,0,0,0.0,0
ABC-MOT-003685,2024-10-22,2025-10-22,0.1945,4,Hyundai,Hatchback,852,364651,35,41,M,Tier2,0,0,0.0,0
ABC-MOT-003686,2024-08-15,2025-08-15,0.3808,4,Toyota,Sedan,1549,694180,45,29,M,Tier1,0,0,0.0,0
ABC-MOT-003687,2024-02-16,2025-02-15,0.8767,0,Maruti,SUV,2022,1944291,35,48,M,Tier2,0,0,0.0,0
ABC-MOT-003688,2024-09-04,2025-09-04,0.326,4,Mahindra,SUV,2338,741297,0,47,M,Tier2,1,0,0.0,0
ABC-MOT-003689,2024-06-06,2025-06-06,0.5726,7,Maruti,Sedan,1792,391118,25,34,M,Tier3,0,0,0.0,0
